sr_no,restaurant_name,restaurant_url,menu_type,section,name,description,price
10630,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Lighter Fare,PB&J CLASSIC,on thick-cut challah GRILLED CROISSANT 4 with butter,$7
10631,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Lighter Fare,GRILLED CROISSANT,with butter,$4
10632,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Accompaniments,APPLEWOOD SMOKED BACON,,$5
10633,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Accompaniments,ALL NATURAL PORT OR CHICKEN SAUSAGE LINKS,,$6.25
10634,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Accompaniments,PORK SAUSAGE PATTY (gf),,$5
10635,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Accompaniments,FAVORITE GRILLED HOME FRIES,"Cheddar home fries Serving for two 12, for one 5.75 or bacon +2. Add-ons: roasted jalapeños +$1.50",$4.50
10636,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Accompaniments,SLICED AVOCADO WHOLE 6 OR HALF,,$3
10637,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Accompaniments,SIDE OF HONEY BUTTER,,$2.50
10638,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Accompaniments,TOAST,"Whole wheat, 8 grain, rye, english muffin, sourdough, grilled ciabatta Udi (gf) 3.50",$2.75
10639,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Accompaniments,FRESH FRUIT,"Cantaloupe, strawberry, pineapple, and blackberry fruit cup 6, berries only 7, sliced banana 3, or half ruby-red grapefruit 3.25",
10640,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Cafe Menu,Accompaniments,SCOOP OF SARATOGA GELATO,(ask about our seasonal flavors),$3.50
10641,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Sweet Mimi’s January Specials,"Specialty Toasted  Marshmallow Hot Cocoa!,","Creamy hot cocoa with toasted marshmallow syrup, homemade marshmallow slightly torched to garnish.",$7.75
10642,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Sweet Mimi’s January Specials,"HOT COCOA,",,$6.75
10643,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Lunch,"WINTER WONDERLAND SALAD,","Boston hydro Bibb, arugula, supremed orange, sliced avocado, pickled red onion, toasted macrona almonds. Citrus vinaigrette. Grilled ciabatta.. Add-ons: roasted salmon, +$6.75",$16.95
10644,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Lunch,"AVOCADO SMASH (V),","Rockhill 8-grain toast, sliced ripened avocados, chia seeds, diced tomatoes, a sprinkle of Kosher salt, XVOO.. Add-ons: one egg your style +$3",$17.95
10645,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Lunch,"BOWL OF VEGGIE CHILI & SALAD,","Our delicious homemade chili, arugula salad, grilled ciabatta.",$16.95
10646,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Lunch,"CLASSIC BLTA,","Sourdough lightly toasted stacked with our delicious hardwood smoked bacon, fresh avocado, sliced tomatoes, Boston Bibb, garlic aioli. Cafe’s best seller!. Add-ons: one egg your style +$3",$16.95
10647,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Lunch,"ROASTED SALMON BLT,","Herb roasted Faroe Island Salmon. Grilled Brioche. Garlic aioli. Applewood smoked bacon. Boston Bibb Lettuce, Tomato.. Add-ons: avocado or one egg your style, +$3.00",$21.00
10648,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Lunch,"CAPRESE PANINI, +16.95","Rosemary ciabatta. Fresh mozzarella, sliced tomato, arugula, pesto.",
10649,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Brunch,"TRUFFLED HOME-FRIES,",Our delicious home-fries with X-TRA sharp cheddar. Imported Pecorino Romano cheese. Truffle oil drizzle.. Add-ons: bacon +$2,$9.50 | $18.25
10650,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Brunch,"THE CANADIAN MONSIEUR,","Brooklyn Challah, family farm raised Canadian Bacon, 2 eggs how you like, Imported Swiss, arugula. Dijon aioli.",$15.50
10651,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Brunch,"WINTER SCRAMBLE,","Herb roasted cauliflower, brussels sprouts, and blanched broccoli. caramelized shallots, crispy bacon, soft scrambled with 3 farm fresh eggs. Balsamic reduction. Shaved parmesan. Fresh basil.",$20.95
10652,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Brunch,"MEXICAN BURRITO PLATTER,","Flour tortilla filled with 2 eggs scrambled, Esposito’s chorizo, sautéed peppers, onions. We add a bit of home-fries and our homemade red beans. Finished with X-TRA sharp cheddar & habanero jack cheese. Homemade pico and guacamole.",$21.95
10653,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Brunch,"CORNMEAL, CHEDDAR & SCALLION WAFFLE,",Our homemade cornmeal waffle. Extra sharp cheddar cheese & scallions. Topped with 2 poached eggs & roasted brown sugar maple bacon. Fan favorite!,$19.95
10654,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specials,Brunch,"WINTER BLUES BAKED FRENCH TOAST,","The freshest blueberries & blackberries, tossed with our Brooklyn Challah & our pure vanilla sweet custard. Baked with homemade syrup & streusel. Topped with Saratoga vanilla gelato & fresh berries on top. Vanilla mascarpone whipped cream to finish Blueberry compote.",$19.95
10655,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Baked Goods,Baked Goods,Box of six,,$35
10656,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Baked Goods,Baked Goods,Homemade cinnamon butter,– ½ quart $8,
10657,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Baked Goods,Baked Goods,Sarabeth’s Jam,– $12,
10658,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Baked Goods,Baked Goods,One dozen assorted w/ honey butter,,$50
10659,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Baked Goods,Baked Goods,Six assorted w/ honey butter,,$25
10660,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Baked Goods,Baked Goods,One dozen assorted,,$45
10661,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Baked Goods,Baked Goods,"One 9"" loaf",,$25
10662,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Baked Goods,Baked Goods,"One 10"" bundt cake",,$35
10663,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Baked Goods,Baked Goods,One 9” coffee cake,,$30
10664,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Baked Goods,Baked Goods,1 lb. bag,,$9
10665,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specialty Cakes,Specialty Cakes,OREO,": chocolate cake layers, oreo mascarpone filling, vanilla mascarpone frosting.",
10666,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specialty Cakes,Specialty Cakes,Peanut Butter Cup:,"chocolate cake layers, peanut butter buttercream, milk chocolate peanut butter ganache.",
10667,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specialty Cakes,Specialty Cakes,Raspberry Mascarpone Ganache,": chocolate cake layers, raspberry mascarpone filling, rich chocolate ganache, fresh fruit garnish.",
10668,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specialty Cakes,Specialty Cakes,SMORE’s,": chocolate cake, homemade marshmallow, chocolate buttercream, torched marshmallow. Graham garnish",
10669,Sweet Mimi's Cafe & Bakery,https://sweetmimiscafe.com/,Specialty Cakes,Specialty Cakes,Tiramisu,": Vanilla Cake, espresso Mascarpone filling and frosting, chocolate covered espresso beans",
10670,Taverna Novo,https://www.tavernanovo.com/,Fall and Winter Menu,Appetizers,LOADED TATER TOTS,"Crispy tater tots topped with melted cheddar cheese, bacon bits, sour cream & green onions.",$13
10671,Taverna Novo,https://www.tavernanovo.com/,Fall and Winter Menu,Appetizers,HOUSE MADE SOUP OF THE DAY,Daily selection of fresh soups,Small $5 | Large $7
10672,Taverna Novo,https://www.tavernanovo.com/,Fall and Winter Menu,Salads,CHICKEN CAESAR SALAD,"Crisp romaine lettuce tossed in caesar dressing with grilled chicken, croutons & parmesan cheese.",$13
10673,Taverna Novo,https://www.tavernanovo.com/,Fall and Winter Menu,Salads,FALL HARVEST SALAD,"Mixed greens tossed in cranberry vinaigrette with grilled chicken, sliced pears, goat cheese & candied pecans.",$14
10674,Taverna Novo,https://www.tavernanovo.com/,Fall and Winter Menu,Entrees,SPICY BLACK BEAN BURGER,"House made black bean burger on a toasted bun with mixed greens, tomato & red onion. Served with a side of southwest ranch.",$13
10675,Taverna Novo,https://www.tavernanovo.com/,Fall and Winter Menu,Entrees,GRILLED CHEESE & SOUP,Gooey grilled cheese sandwich made with cheddar cheese & served with a cup of our house made soup of the day.,$12
10676,Taverna Novo,https://www.tavernanovo.com/,Fall and Winter Menu,Entrees,CHICKEN BACON RANCH WRAP,"Grilled chicken, crispy bacon, cheddar cheese, lettuce, tomato & ranch dressing in a warm wrap.",$13
10677,Taverna Novo,https://www.tavernanovo.com/,Fall and Winter Menu,Sandwiches,COLD SANDWICH,"Choice of roasted turkey, roast beef, ham, chicken salad, or corned beef, comes with cheese. Add-ons: with lettuce, tomato, & onion | Small $7 Large $10 / with cheese | Small $6 Large $8","6"" Sub or Bread $8 | 12"" Sub or Wrap $13"
10678,Taverna Novo,https://www.tavernanovo.com/,Fall and Winter Menu,Menu,Fall and Winter Menu,,
10679,Taverna Novo,https://www.tavernanovo.com/,Fall and Winter Menu,Sandwiches,Cold Sandwich,"Choice of roasted turkey, roast beef, ham, chicken salad, or corned beef, comes with cheese. Add-ons: with cheese | Small $6 Large $8 / with lettuce, tomato, & onion | Small $7 Large $10","6"" Sub or Bread $8 | 12"" Sub or Wrap $13"
10680,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Craft Cocktail Offerings,French 75,"Tanqueray gin, lemon juice, simple syrup, topped with La Marca prosecco",$13
10681,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Craft Cocktail Offerings,Dark 'n' Stormy,"Gosling's Black Seal rum & ginger beer, served with a lime wedge",$12
10682,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Craft Cocktail Offerings,Manhattan,"Bulleit Rye whiskey, Martini & Rossi sweet vermouth, Angostura bitters, served with a Luxardo cherry",$14
10683,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Craft Cocktail Offerings,Paloma,"Casamigos Blanco tequila, grapefruit soda, lime juice",$13
10684,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Craft Cocktail Offerings,Espresso Martini,"Absolut vodka, Kahlua, fresh espresso",$14
10685,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Craft Cocktail Offerings,Aperol Spritz,"Aperol, La Marca prosecco, soda water, served with an orange slice",$12
10686,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Winter Cocktail Features,WİNTER OF OUR DİSCONTENT,"TOMMYROTTER BOURBON, APEROL, AMARO NONINO, LEMON",$15
10687,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Winter Cocktail Features,FERNET ABOUT IT,"SAZERAC RYE, FERNET BRANCA, GİNGER ALE, SPICED CHERRY BİTTERS",$15
10688,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Winter Cocktail Features,LA VIE EN BLANCHE,"GREY GOOSE, WHİTE CRANBERRY, FRESH LIME, ORANGE LIQUEUR, ST. GERMAİN",$15
10689,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Winter Cocktail Features,THIS IS JUST TO SAY...,"GREY GOOSE, UME PLUM LIQUEUR, LEMON, ORANGE LIQUEUR, CHERRY",$15
10690,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Winter Cocktail Features,THYME WAITS FOR SNOWMAN,"BARR HİLL GİN, LEMON WASH, THYME LİQUEUR, HONEY",$15
10691,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Winter Cocktail Features,STOPPING BY WOODS,"PİNHOOK BOURBON, NOCINO WALNUT LIQUEUR, SWEET VERMOUTH, SPICED CRANBERRY BİTTERS",$15
10692,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Winter Cocktail Features,WİNTER AND SMOKE,"KNOB CREEK SMOKED MAPLE BOURBON, ANGOSTURA BİTTERS, AMARENA CHERRY, ORANGE",$15
10693,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Winter Cocktail Features,THE WINTER PEAR,"818 REPOSADO, FRESH LIME, SPICED PEAR LİQUEUR, PEAR NECTAR",$15
10694,Taverna Novo,https://www.tavernanovo.com/,Cocktails,Winter Cocktail Features,SPRITZ AND SPARKLE,"HEMINGWAY: THE ORİGİNAL BELLİNİ
PEACH MELBA: PROSCCO, WHITE PEACH NECTAR, FRAMBOISE
TAVERNA TONİC: CAMPARİ, GRAPEFRUIT, BLOOD ORANGE LİQUEUR, PROSECCO
ORİGİNAL SPRİTZ: APEROL, PROSECCO, CLUB, ORANGE",$14
10695,Taverna Novo,https://www.tavernanovo.com/,Cocktails,ESPRESSİONS,TIRAMISU ME,"VANILLA VODKA, ESPRESSO LİQUEUR, TİRAMİSU LİQUEUR, MELETTİ CHOCOLATE, FRESHLY BREWED ESPRESSO",$15
10696,Taverna Novo,https://www.tavernanovo.com/,Cocktails,ESPRESSİONS,SHOT IN THE DARK,"TITO'S, ESPRESSO LIQUEUR, FRESHLY BREWED ESPRESSO",$15
10697,Taverna Novo,https://www.tavernanovo.com/,Cocktails,ESPRESSİONS,CRÈME BRULÉE,"VANILLA VODKA, CRÈME BRULÉE LİQUEUR, FRESHLY BREWED ESPRESSO",$15
10698,Taverna Novo,https://www.tavernanovo.com/,Cocktails,FAUXTAİLS,BUZZKİLL,"FRESHLY BREWED ESPRESSO, N/A COFFEE LIQUEUR, CREAM",$13
10699,Taverna Novo,https://www.tavernanovo.com/,Cocktails,FAUXTAİLS,WHISKEY A NO-GO,"RITUAL ZERO PROOF WHISKEY, ANGOSTURA ORANGE BİTTERS, ORANGE, SİMPLE SYRUP",$13
10700,Taverna Novo,https://www.tavernanovo.com/,Cocktails,FAUXTAİLS,WHAT DOESN'T TEQUILA YOU,"RITUAL ZERO PROOF TEQUILA, FRESH LIME, FEVER TREE SPARKLING BLOOD ORANGE",$13
10701,Taverna Novo,https://www.tavernanovo.com/,Cocktails,FAUXTAİLS,RESOLUTION SOLUTION,"N/A SPARKLING WHİTE TEA, PEAR NECTAR, CRANBERRY",$13
10702,Taverna Novo,https://www.tavernanovo.com/,Cocktails,FAUXTAİLS,FAUXGRONİ,ST. AGRESTIS ORIGINAL PHONY WHITE NEGRONI,$13
10703,Taverna Novo,https://www.tavernanovo.com/,Cocktails,FAUXTAİLS,SKINNY SPRITZ,AN N/A VERSION OF THE APEROL SPRITZ!,$13
10704,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"ZARDETTO, Prosecco Brut Private Cuvée, Veneto, NV (91JS)",,$14
10705,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"ST. SUPERY, Sauvignon Blanc, California, Napa Valley, 2023 (93WE/91WS)",,$14
10706,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"CAPOSALDO, Pinot Grigio, Italy, Veneto, 2023",,$14
10707,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"GRAN PASSIONE, Red Blend, Italy, Veneto, 2022",,$14
10708,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"PAOLO SARACCO, Moscato d'Asti, Italy, Piedmont, 2024","orange blossoms, ruby grapefruit, vanilla, hints of wild herbs..layers of fruit in harmony with juicy acidity and a hint of spice..this is the bottle i pour for my wine students! (94WE)",$14/48
10709,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"SELLA & MOSCA, Vermentino di Gallura, ""MONTEORO"", Italy, Sardinia, 2023","fresh as a daisy and crisp as an ocean breeze on a summer's day....notes of bright citrus, white pepper and a salinity that speaks of its homeland sardinia, surrounded by the sea...a benchmark for the category...you will find it a delicious starter sipper or to pair with lighter fare and seafood.",$15/50
10710,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"ABBAZIA DI NOVACELLA, Grüner Veltliner, Italy, Alto Adige, 2023","a rare gru-v from the alpine climes of northern italy...makes sense, really, as it is usually grown in austria and the alto adige region shares many climatic similarities...gruner veltliner finds itself very much at home with fall flavors...it is smooth and savory with typical notes of stone fruit, white pepper and nutmeg...it's GRU-V, baby...GRU-V. (93WA/90JS)",$15/50
10711,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"SONOMA-CUTRER, Chardonnay, Russian River Ranches, California, Sonoma, 2023",great balance between zesty and creamy...a ripe and buttery palate but with ample salinity and bright tropical and citrus fruits to hold everything in perfect harmony...a zingy beam of lemon curd on the finish. (91JS),$15/50
10712,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"POSTMARK BY DUCKHORN, Cabernet Sauvignon, California, Paso Robles, 2022","paso robles cabs have legions of fans...this example is proof positive of the allure of paso...rich and generous with a palate full of boysenberry, plum and black raspberry jam...a touch of vanilla scented spice on the finish adds to the appeal of this voluptuous vamp. (93JS)",$15/50
10713,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"BLUE ROCK VINEYARDS, Baby Blue Red, California, Sonoma, 2021","i am often asked what we sip at home...you know, just on a let's grill some burgers kind of evening...this is often the answer to that question...primarily cabernet sauvignon but pays homage to bordeaux incorporating all 5 classic bordeaux varietals in the blend...it just checks all the boxes and we hope you love it as much as we do. (92WE/90JS)",$19/70
10714,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"ARGIANO, Rosso Toscana ""Non Confunditur"", Italy, Toscana, 2023","latin for unique and unmistakable, this ""superbaby"" offers delicious currant and red fruits; approachable, fresh and lively..sangiovese, cabernet sauvignon and merlot..absolutely fabulous..surprisingly hard to get your hands on and a stunning value. (92JS)",$15/50
10715,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"AZELIA, Langhe Nebbiolo, Italy, Piedmont, 2022","literally baby barolo, as the grapes come from azelia's barolo vineyards...this nebbiolo displays such purity and brightness on the nose and palate..wild roses, so typical of the varietal, are there in spades and the finish is luminous..zesty acidity and fully ripe tannins on display. (91DC)",$17/60
10716,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"CASTELLO DI VERRAZZANO, Chianti Classico, Italy, Tuscany, 2021","certified organic and sustainable..one of the founding members of the consorzio del chianti classico, castello di verrazzano has produced wine for centuries..rich in flavors of blackberry and amarena cherry..incredible balance and structure..this is an outstanding wine. (92VM/91WA)",$16/55
10717,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,WINES BY THE GLASS,"LUCE DELLE VITE, ""Lucente"", Super Tuscan, Italy, Tuscany, 2021",this baby super tuscan has always been a favorite..bright cherry fruits with notes of smoke and dark red fruits..marvelous acidity makes this an exceptional food wine..nobody puts THIS baby in the corner. (94JS/9OWA),$18/65
10718,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE BUBBLES,"CIPRIANI, Prosecco DOC, Brut, Italy, Veneto, NV",from THE birthplace of prosecco and the original bellini at harry's bar in venice comes this super sippable sparkler...fine effervescence and perlage...dry with hints of citrus zest and almond skin...quite sippable on its own and positively perfect with calamari fritti.,$15/50
10719,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE BUBBLES,"BISOL, Desiderio Relio Rive di Guia Brut Valdobbiadene Prosecco Superiore, Italy, Veneto, 2023","estate grown, single vineyard prosecco from on of the most famous producers of the wine...an elegant mousse..notes of crisp, granny smith apples and citrus..fresh, light and lively on the palate..a delightful sip with a lime zest tinged finish. (90WS)",$85
10720,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE BUBBLES,"FERRARI, Brut Rosé, Italy, Trentino-Alto Adige DOC, NV","salmon pink in the glass with aromas of wild strawberries, hints of almond skin and ginger spice...well balanced, fresh and FUN. (92JS/90WA/90WS/90WE)",$14/glass 32/half bottle/65 full bottle
10721,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE BUBBLES,"CA' DEL BOSCO, Franciacorta, ""Cuvée Prestige"" Italy, Lombardia, NV","this is OMG good...crafted from certified organic pinot noir, chardonnay and pinot bianco grapes...an intense golden hue with a nose filled with ripe peach and vanilla laced fbiscuits...ca' del bosco is one of the foremost producers of franciacorta, italian for ""champagne"". (92WS)",$100
10722,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE BUBBLES,"LINI 910 Labrusca Rosso, Italy, Emilia-Romagna, N/V","emilia-romagna is the gastronomic capital of italy, where you will find some of the most iconic foods of italy..prosciutto di parma, to name one...as such, this slightly dry lambrusco finds itself most at home with cured meats and is a delightful pizza partner.",$12/45
10723,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE PINKS,"PLANETA, Rosé di Sicilia, Italy, Sicily, 2024","a delicate pink hue with aromas of hibiscus and rose petal..it is fresh and lively on the palate and has an unmistakable peachiness on the finish..crafted from sicily's signature nero d'avola and syrah, it pairs beautifully with slightly spicy calamari.",$45
10724,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE PINKS,"MIRABEAU, ""PURE"", France, Provence, 2024","when we find ourselves daydreaming of warm summer evenings and our toes in the sand, this is the wine that we sip...a pale peach hue with aromatics of white raspberry and cherry blossoms, finishing dry and delish. (92WE)",$50
10725,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE PINKS,"LA SPINETTA TOSCANA, II Rosé di Casanova, Italy, Tuscany, 2024","like a tuscan sunset, this perennial porch pounder is easy to adore..sangiovese based with notes of white cherries and blood orange notes..a streak of salinity keeps it fresh and fun.",$45
10726,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE WHITES,"SELLA & MOSCA, Vermentino di Gallura, ""MONTEORO"", Italy, Sardinia, 2022","Fresh as a daisy and crisp as an ocean breeze on a summer's day...notes of bright citrus, white pepper and a salinity that speaks of its homeland sardinia, surrounded by the sea...a benchmark for the category...you will find it a delicious starter sipper or to pair with lighter fare and seafood.",$15/50
10727,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE WHITES,"ABBAZIA DI NOVACELLA, Grüner Veltliner, Italy, Alto Adige, 2023","A rare gru-v from the alpine climes of northern italy...makes sense, really, as it is usually grown in austria and the alto adige region shares many climatic similarities...gruner veltliner finds itself very much at home with fall flavors...it is smooth and savory with typical notes of stone fruit, white pepper and nutmeg...it's GRU-V, baby...GRU-V. (93WA/90JS)",$15/50
10728,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE WHITES,"AVIGNONESI, Toscana Bianco ""Da Di"" IGT, Italy, Tuscany, 2023","An homage to a few of the indigenous white varietals from tuscany...orpicchio, grechetto, trebbiano and vermentino join forces in this delicious golden hued white with notes of white peach, granny smith apple and citrus...a marked freshness on the palate and the finish. (94JS)",$60
10729,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE WHITES,"PLANETA, Etna Bianco, Italy, Sicily, 2023","When you live this close to mt. etna, you NEED the perfect white to cool you off and here it is... dry and mineral-driven with notes of green apple, a touch of smoke and spice...it is the vinous example of how just a little drizzle of citrus can brighten up any dish (92WE)",$75
10730,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE WHITES,"ELENA WALCH, Castel Ringberg Pinot Grigio, Italy, Alto Adige, 2023","Most pinot grigios are for drinking, not thinking...this is a more serious version...a nose full of minerals, wet stones, grilled herbs and citrus zest...medium bodied with a long, mineral tinged close...outstanding. (94JS/91WS)",$65
10731,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE WHITES,"CANTINA DEL TABURNO, ""ERA"" Greco del Beneventano, Italy, Campania, 2022","Campania boasts some truly amazing examples of dry and minerally whites..this is one example...pure and focused with white peach, notes of lilacs in springtime and a bracing mineral quality that make it not only a refreshing quaff in its own right but also remarkable with seafood.",$50
10732,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE WHITES,"ALTURIS, Friuli Colli Orientali Friulano, Italy, Friuli, 2024",Friulano is one of my absolute favorite white grapes from italy...it is a grape that expresses its terroir in spades...notes of anjou pear and honey roasted almonds...it has a great minerality and pairs well with many of our food offerings.,$50
10733,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE WHITES,"ALOIS LAGEDER, Vigneti delle Dolomiti Pinot Bianco ""Versalto"", Italy, Alto Adige, 2022","Crisp aromas and flavors of ripe orchard fruits...crisp, minerally and refreshing, ending with a tingly acidity and a clean, light body...delish (92WA/91JS)",$70
10734,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,THE WHITES,"VIETTI, Roero Arneis, Italy, Piedmont, 2024","One of my pets, arneis translates to ""little rascal"" in piemontese dialect..pale, straw yellow with notes of freshly cut flowers, lemon zest and hand melon...unoaked, dry and pretty as a picture..an excellent aperitif wine and pairs quite beautifully with vegetarian options, shrimp and burrata.",$65
10735,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,RIESLING,"DR. KONSTANTIN FRANK, Riesling Semi Dry, New York, Finger Lakes, 2023",orange pith and lemon notes on the palate with a little touch of white raspberry and orange blossom...great acidity in this classic example of finger lakes riesling...dr. frank is a legend in the new york state wine industry.,$14/48
10736,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,SAUVIGNON BLANC & CHENIN BLANC,"DAOU, Sauvignon Blanc, California, Paso Robles, 2023","snappy and sunny...zippy and zesty, this bottle checks all the boxes for sauvie lovers...fresh lime zest, wet stone, grapefruit pith and notes of passionfruit...positively lip smacking. (92WE)",$50
10737,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,SAUVIGNON BLANC & CHENIN BLANC,"ROMBAUER, Sauvignon Blanc, California, Napa and Sonoma, 2023","absolutely fresh as a daisy..honeydew melon and passionfruit aromas abound as well...this is a wine at home with any shellfish, mollusk or freshwater fish preparation..this is the wine to sip with clams alla bianco, trust me. (92WS)",$60
10738,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,SAUVIGNON BLANC & CHENIN BLANC,"PAHLMEYER ""JAYSON"", Sauvignon Blanc, California, Napa Valley, 2023",tropical and stone fruits dance the tangy tango together...a refreshing squeeze of lemon zest and a dash of salinity makes this sauvie our new go-to summer white. (92WE),$80
10739,Taverna Novo,https://www.tavernanovo.com/,Wine and Beer,SAUVIGNON BLANC & CHENIN BLANC,"DUMOL, Chenin Blanc, California, Sonoma Coast, 2023","i am an unabashed chenin blanc fanatic and you would be hard pressed to find one as spectacular as this one outside of the loire valley...aromas of asian pear, acacia honey and mineral, followed by a bright nectarine palate and a zesty grapefruit tinged finish...VERY little of this bottle is produced but i managed to nab a few..you are WELCOME...IT'S A UNICORN WINE.",$120
